device_id,visit_id,venue_id,visit_start_time,visit_end_time,visit_lat,visit_long,visit_weight,customer_weight,user_home_lat,user_home_long,user_work_lat,user_work_long
5a4f1659b96e1e05480c5992,5a733af7814bbc0cacd04aae,b11c324e9d8022ba2a8e6488,2018-02-01 05:19:00,2018-02-01 06:15:00,34.08391571044922,-84.53923797607422,41.97815992171417,107.481848637944,34.08669928246221,-84.68013749599258,34.03489467544142,-84.46683727255079
5a4f1659b96e1e05480c5992,5a80b120c7e81e06c9fc90b3,b11c324e9d8022ba2a8e6488,2018-02-11 08:35:00,2018-02-11 10:16:00,34.083594,-84.5390711,43.04633016964079,107.481848637944,34.08631917459285,-84.6829734846363,34.03339432183045,-84.46796506270748
5a4f1659b96e1e05480c5992,5a83811fa42aab42f02e3900,b11c324e9d8022ba2a8e6488,2018-02-13 05:04:00,2018-02-13 06:25:00,34.0836536,-84.5388822,42.55638502182308,107.481848637944,34.08497504895767,-84.68013529126401,34.03451442155912,-84.46698294235165
5a4f1659b96e1e05480c5992,5a8965800f1da906af45f4fd,b11c324e9d8022ba2a8e6488,2018-02-17 17:32:00,2018-02-17 18:45:00,34.0838411,-84.5390429,39.60353654904744,107.481848637944,34.08511142389374,-84.68094090819734,34.034851424281676,-84.46851438233689
5a4f1659b96e1e05480c5992,5a8ce96cce48dc0b5986813f,b11c324e9d8022ba2a8e6488,2018-02-20 15:23:00,2018-02-20 16:59:00,34.083607,-84.5390507,41.62002685292634,107.481848637944,34.08541925733051,-84.68294601174665,34.03614226906066,-84.46634497552193
5a4f1659b96e1e05480c5992,5a9534d79355150acf9ac39c,b11c324e9d8022ba2a8e6488,2018-02-26 18:05:00,2018-02-26 19:17:00,34.0834675,-84.5396165,41.215767541541545,107.481848637944,34.0847715105937,-84.68249248378412,34.03545408092314,-84.46813574874203
5a4f1659b96e1e05480c5992,5a97db17e755d00b65cc23a0,b11c324e9d8022ba2a8e6488,2018-02-28 20:24:00,2018-02-28 22:19:00,34.0837474,-84.5387611,41.12824564247554,107.481848637944,34.08528456013864,-84.6813469652268,34.034617078353435,-84.46774333227216
5a4f1659b96e1e05480c5992,5a9f19e5fae3ed0bbc4144a0,b11c324e9d8022ba2a8e6488,2018-03-06 07:38:00,2018-03-06 09:14:00,34.0836204,-84.5389032,39.65965291658904,107.481848637944,34.085713795010264,-84.68182156302213,34.03601639923595,-84.46602298570706
5a4f1659b96e1e05480c5992,5aa30ddae125ba0b411c0493,b11c324e9d8022ba2a8e6488,2018-03-09 08:34:00,2018-03-09 10:23:00,34.0836378,-84.5392312,38.37336147915674,107.481848637944,34.08582307203773,-84.68042768631399,34.0360897563318,-84.46652288564943
5a4f1659b96e1e05480c5992,5aa615271a05bc4072c46e8b,b11c324e9d8022ba2a8e6488,2018-03-11 19:29:00,2018-03-11 20:51:00,34.083717,-84.5388688,43.70989408398647,107.481848637944,34.08505511743244,-84.68335616369652,34.03503216042291,-84.46660490056315
5a4f1659b96e1e05480c5992,5aa8544de7731f0b825dffc1,b11c324e9d8022ba2a8e6488,2018-03-13 12:29:00,2018-03-13 14:24:00,34.0835026,-84.539319,40.37943947787111,107.481848637944,34.08595264626117,-84.68218879314972,34.03634128489146,-84.46688988838496
